Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2007091231760,2007-09-10 00:00:00,2007-09-06 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,300.0,Settled,150.0,Settle,4.0,150.0
2006092112975,2006-09-19 00:00:00,2006-09-09 00:00:00,PHL,Philadelphia International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,414.05,Approved,414.05,Approve in Full,10.0,0.0
19225,2002-10-28 00:00:00,2002-10-02 00:00:00,SMF,Sacramento International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Luggage (all types including footlockers),263.0,Approved,263.0,Approve in Full,26.0,0.0
2009080462225,2009-07-31 00:00:00,2009-06-17 00:00:00,SEA,Seattle-Tacoma International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,10.0,Denied,0.0,Deny,44.0,10.0
2004122370658,2004-11-16 00:00:00,2004-10-11 00:00:00,LAX,Los Angeles International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),119.99,Approved,119.99,Approve in Full,36.0,0.0
2008011537918,2008-01-10 00:00:00,2007-12-17 00:00:00,MGM,Montgomery Regional-Dannelly Field,Delta Air Lines,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Jewelry - Costume; Watches - Inexpensive $100 or less,830.0,Denied,0.0,Deny,24.0,830.0
2005071889120,2005-07-15 00:00:00,2005-04-13 00:00:00,DEN,Denver International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Locks,5.2,Approved,5.2,Approve in Full,93.0,0.0
2007041123804,2007-04-09 00:00:00,2007-02-10 00:00:00,ICT,Wichita Mid-Continent,AirTran Airlines,Passenger Property Loss,Checked Baggage,Other,46.26,Settled,23.13,Settle,58.0,23.13
2005010372288,2004-12-13 00:00:00,2004-11-08 00:00:00,SYR,Syracuse-Hancock International,Jet Blue,Property Damage,Checked Baggage,Luggage (all types including footlockers),65.99,Approved,65.99,Approve in Full,35.0,0.0
2004071659665,2004-07-06 00:00:00,2004-06-13 00:00:00,MSP,Minneapolis/ St.Paul International Airport,American Airlines,Property Damage,Checked Baggage,Other,5.09,Approved,5.09,Approve in Full,23.0,0.0
2007071628431,2007-07-12 00:00:00,2007-05-22 00:00:00,MCO,Orlando International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),376.0,Denied,0.0,Deny,51.0,376.0
2007122837044,2007-12-26 00:00:00,2007-12-21 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,186.48,Denied,0.0,Deny,5.0,186.48
0904033M,2003-09-04 00:00:00,2003-08-10 00:00:00,PVD,TF Green Airport; Providence,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),20.0,Settled,10.0,Settle,25.0,10.0
2007081030103,2007-08-10 00:00:00,2007-08-06 00:00:00,ELP,El Paso International Airport,Southwest Airlines,Property Damage,Checked Baggage,Cameras - Digital,127.0,Denied,0.0,Deny,4.0,127.0
2007080929980,2007-08-06 00:00:00,2007-06-09 00:00:00,ERI,Erie International,USAir,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Eyeglasses - (including contact lenses),250.0,Denied,0.0,Deny,58.0,250.0
2005102495048,2005-10-17 00:00:00,2005-06-16 00:00:00,PIT,Pittsburgh International Airport,USAir,Property Damage,Checkpoint,Luggage (all types including footlockers),200.0,Approved,200.0,Approve in Full,123.0,0.0
0616512L,2003-01-07 00:00:00,2002-11-10 00:00:00,SAN,San Diego International,Southwest Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,484.0,Settled,242.0,Settle,58.0,242.0
2007102433851,2007-10-18 00:00:00,2007-10-14 00:00:00,LAS,McCarran International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Currency,20.0,Denied,0.0,Deny,4.0,20.0
2009061560200,2009-06-09 00:00:00,2009-05-13 00:00:00,MSY,New Orleans International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),59.99,Denied,0.0,Deny,27.0,59.99
2009102064549,2009-10-23 00:00:00,2009-08-21 10:00:00,MSY,New Orleans International,Northwest Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,570.0,Settled,500.0,Settle,62.0,70.0
2006012500307,2005-01-20 00:00:00,2005-12-25 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Other,74.18,Approved,74.18,Approve in Full,-339.0,0.0
2007070527856,2007-07-02 00:00:00,2007-06-28 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Jewelry - Fine,800.0,Denied,0.0,Deny,4.0,800.0
2004120768799,2004-10-22 00:00:00,2004-09-29 00:00:00,HOU,William P. Hobby,Continental Airlines,Passenger Property Loss,Checked Baggage,Locks,16.16,Approved,16.16,Approve in Full,23.0,0.0
2008062045927,2008-06-13 00:00:00,2008-06-02 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Tools - Manual (not in a vehicle),522.0,Denied,0.0,Deny,11.0,522.0
2007062927669,2007-06-25 00:00:00,2007-06-17 00:00:00,RDU,Raleigh-Durham International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Medicines; Paintings and Pictures (including frames; etchings; photos; etc),85.94,Denied,0.0,Deny,8.0,85.94
0203014M,2004-02-03 00:00:00,2003-12-09 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),169.0,Denied,0.0,Deny,56.0,169.0
2007051425346,2007-05-10 00:00:00,2007-04-20 00:00:00,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Currency,500.0,Denied,0.0,Deny,20.0,500.0
2009021355512,2009-02-02 00:00:00,2009-01-17 00:00:00,SAN,San Diego International,Jet Blue,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,125.0,Denied,0.0,Deny,16.0,125.0
2009041357451,2009-03-20 00:00:00,2009-02-28 00:00:00,TUS,Tucson International,Continental Airlines,Passenger Property Loss,Checked Baggage,Other,300.0,Denied,0.0,Deny,20.0,300.0
0114381M,2004-01-14 00:00:00,2003-12-12 00:00:00,DCA,Ronald Reagan Washington National Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,69.98,Settled,34.99,Settle,33.0,34.99
2005112596493,2005-11-14 00:00:00,2005-06-21 00:00:00,PHL,Philadelphia International Airport,American Airlines,Property Damage,Checkpoint,Other,75.0,Approved,75.0,Approve in Full,146.0,0.0
2008062045983,2008-06-26 00:00:00,2008-05-25 00:00:00,MCO,Orlando International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Jewelry - Costume,382.05,Denied,0.0,Deny,32.0,382.05
2007013119931,2007-01-25 00:00:00,2006-12-04 00:00:00,DFW,Dallas-Fort Worth International Airport,USAir,Property Damage,Checked Baggage,Locks,128.46,Settled,20.0,Settle,52.0,108.46000000000001
2007101133284,2007-10-05 00:00:00,2007-08-27 00:00:00,LAX,Los Angeles International Airport,EVA airlines,Passenger Property Loss,Checked Baggage,Other,57.95,Denied,0.0,Deny,39.0,57.95
2006102614630,2006-10-19 00:00:00,2006-09-03 00:00:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,Luggage (all types including footlockers),120.0,Settled,50.0,Settle,46.0,70.0
2004122370650,2004-12-07 00:00:00,2004-10-28 00:00:00,PHX,Phoenix Sky Harbor International,Delta Air Lines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,250.0,Denied,0.0,Deny,40.0,250.0
2008060545329,2008-06-03 00:00:00,2008-05-07 00:00:00,BTV,Burlington; VT,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,17.0,Approved,17.0,Approve in Full,27.0,0.0
2004062957841,2004-06-07 00:00:00,2004-05-31 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,438.95,Approved,438.95,Approve in Full,7.0,0.0
2009060459879,2009-06-01 00:00:00,2009-01-17 00:00:00,PDX,Portland International,UAL,Property Damage,Checked Baggage,Bicycles,258.75,Denied,0.0,Deny,135.0,258.75
2007092532479,2007-09-24 00:00:00,2007-09-15 00:00:00,SJU,Luis Munoz Marin International,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.); Locks,409.98,Denied,0.0,Deny,9.0,409.98
2006062308466,2006-06-22 00:00:00,2006-05-02 00:00:00,BQK,Glynco Jetport,Delta Air Lines,Property Damage,Checked Baggage,Other,93.54,Denied,0.0,Deny,51.0,93.54
2006020100695,2006-01-25 00:00:00,2005-12-26 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,324.1,Denied,0.0,Deny,30.0,324.1
0612078L,2003-06-12 00:00:00,2003-02-21 00:00:00,MIA,Miami International Airport,UAL,Passenger Property Loss,Checked Baggage,Jewelry - Fine,225.0,Settled,50.0,Settle,111.0,175.0
2006110115002,2006-10-27 00:00:00,2006-09-18 00:00:00,RDU,Raleigh-Durham International,USAir,Property Damage,Checked Baggage,Musical Instruments - Other - Over $250,289.99,Settled,155.14,Settle,39.0,134.85000000000002
2004070658381,2004-06-16 00:00:00,2004-06-07 00:00:00,LGA,LaGuardia,Spirit Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,350.0,Settled,300.0,Settle,9.0,50.0
2004051251526,2004-05-04 00:00:00,2004-04-14 00:00:00,PIT,Pittsburgh International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,53.0,Settled,45.0,Settle,20.0,8.0
2004051752395,2004-05-03 00:00:00,2004-04-04 00:00:00,BDL,Bradley International Airport,Continental Airlines,Property Damage,Checked Baggage,Other,53.49,Approved,53.49,Approve in Full,29.0,0.0
2005080890155,2005-08-01 00:00:00,2005-07-25 00:00:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),29.64,Approved,29.64,Approve in Full,7.0,0.0
2009031656280,2009-02-26 00:00:00,2009-02-21 00:00:00,MSY,New Orleans International,Continental Airlines,Property Damage,Checkpoint,Computer - Laptop,927.29,Settled,816.58,Settle,5.0,110.70999999999992
2008072347261,2008-07-15 00:00:00,2008-07-10 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,18.99,Denied,0.0,Deny,5.0,18.99
2008051544282,2008-05-13 00:00:00,2008-05-08 00:00:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Currency,100.0,Approved,100.0,Approve in Full,5.0,0.0
2005031578410,2005-02-23 00:00:00,2005-01-22 00:00:00,PHX,Phoenix Sky Harbor International,British Airways,Property Damage,Checked Baggage,Luggage (all types including footlockers),207.0,Settled,50.0,Settle,32.0,157.0
2005011073334,2004-12-21 00:00:00,2004-11-27 00:00:00,LAS,McCarran International,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),225.0,Denied,0.0,Deny,24.0,225.0
2004062156445,2004-05-27 00:00:00,2004-04-25 00:00:00,ALB,Albany International,Southwest Airlines,Passenger Property Loss,Checkpoint,Eyeglasses - (including contact lenses),330.0,Settled,175.0,Settle,32.0,155.0
2006092913490,2006-09-27 00:00:00,2006-09-25 00:00:00,MIA,Miami International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Cell Phones; Currency,200.0,Denied,0.0,Deny,2.0,200.0
2004051452018,2004-04-01 00:00:00,2003-12-20 00:00:00,CLE,Cleveland Hopkins International,American Airlines,Passenger Property Loss,Checked Baggage,DVD/CD Players,30.0,Approved,30.0,Approve in Full,103.0,0.0
0702061M,2003-07-02 00:00:00,2003-06-24 00:00:00,MDT,Harrisburg International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,10.0,Denied,0.0,Deny,8.0,10.0
2009031656317,2009-02-25 00:00:00,2009-01-11 00:00:00,PHX,Phoenix Sky Harbor International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,94.1,Approved,94.1,Approve in Full,45.0,0.0
2009120466084,2009-11-29 00:00:00,2009-11-29 12:30:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,8.95,Approved,8.95,Approve in Full,-1.0,0.0
2005010673136,2004-12-20 00:00:00,2004-12-04 00:00:00,LAS,McCarran International,American Airlines,Passenger Property Loss,Checked Baggage,Other,324.74,Settled,113.76,Settle,16.0,210.98000000000002
2006081010775,2006-08-07 00:00:00,2006-05-07 00:00:00,DEN,Denver International Airport,UAL,Property Damage,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),350.0,Denied,0.0,Deny,92.0,350.0
0303004L,2003-03-03 00:00:00,2003-02-11 00:00:00,PDX,Portland International,Alaska Airlines,Property Damage,Checked Baggage,Other,30.0,Approved,30.0,Approve in Full,20.0,0.0
1205365M,2003-12-05 00:00:00,2003-09-17 00:00:00,F,Foreign airport,Delta Air Lines,Property Damage,Checked Baggage,Locks,14.0,Denied,0.0,Deny,79.0,14.0
2007031222097,2007-03-07 00:00:00,2006-11-25 00:00:00,OAK,Metropolitan Oakland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),89.0,Denied,0.0,Deny,102.0,89.0
2007100332944,2007-10-01 00:00:00,2007-09-09 00:00:00,TVC,Cherry Capital Airport,American Airlines,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),157.5,Settled,173.74,Settle,22.0,-16.24000000000001
2008102751620,2008-10-20 00:00:00,2008-07-29 00:00:00,DEN,Denver International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Toys (game systems; cartridges; radio controlled cars; etc.),359.63,Denied,0.0,Deny,83.0,359.63
2007111935128,2007-11-15 00:00:00,2007-11-04 00:00:00,MDT,Harrisburg International,UAL,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),550.0,Denied,0.0,Deny,11.0,550.0
2008031441054,2008-03-06 00:00:00,2008-03-01 00:00:00,PIT,Pittsburgh International Airport,Delta Air Lines,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,50.0,Approved,50.0,Approve in Full,5.0,0.0
2009011554624,2009-01-12 00:00:00,2009-01-05 00:00:00,SJC,Norman Y Mineta San Jose International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,71.99,Denied,0.0,Deny,7.0,71.99
2009011454492,2009-01-08 00:00:00,2008-12-15 00:00:00,MIA,Miami International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Costume; Jewelry - Fine,610.0,Denied,0.0,Deny,24.0,610.0
2009011454466,2009-01-07 00:00:00,2008-12-30 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Dishes; Pottery; Glassware; Plasticware; Musical Instruments - Other - inexpensive $100 or less,100.0,Denied,0.0,Deny,8.0,100.0
2006041704643,2006-04-06 00:00:00,2006-02-24 00:00:00,ALB,Albany International,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),199.0,Denied,0.0,Deny,41.0,199.0
2005032279214,2005-02-18 00:00:00,2005-02-03 00:00:00,LGA,LaGuardia,AirTran Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,60.62,Approved,60.62,Approve in Full,15.0,0.0
2006071209331,2006-07-11 00:00:00,2006-06-29 00:00:00,ANC,Ted Stevens Anchorage International Airport,UAL,Passenger Property Loss,Checked Baggage,Tools - Manual (not in a vehicle),52.51,Denied,0.0,Deny,12.0,52.51
2004062557352,2004-06-04 00:00:00,2004-05-28 00:00:00,SAN,San Diego International,America West,Property Damage,Checked Baggage,Luggage (all types including footlockers),114.99,Approved,114.99,Approve in Full,7.0,0.0
2005100393711,2005-09-23 00:00:00,2005-08-25 00:00:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checkpoint,Jewelry - Fine,80.0,Approved,80.0,Approve in Full,29.0,0.0
0203438M,2004-02-03 00:00:00,2003-12-15 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checkpoint,Other,435.72,Approved,435.72,Approve in Full,50.0,0.0
2009081062423,2009-08-03 00:00:00,2009-07-26 00:00:00,BNA,Nashville International,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),250.0,Denied,0.0,Deny,8.0,250.0
2006011099284,2006-01-05 00:00:00,2005-11-22 00:00:00,RSW,Southwest Florida International,Delta (Song),Passenger Property Loss,Checked Baggage,Other,300.0,Settled,150.0,Settle,44.0,150.0
2005100393689,2005-09-23 00:00:00,2005-09-13 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,182.99,Settled,91.5,Settle,10.0,91.49000000000001
2005042783449,2005-04-26 00:00:00,2005-04-07 00:00:00,CLE,Cleveland Hopkins International,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,374.49,Denied,0.0,Deny,19.0,374.49
2006101614023,2006-10-11 00:00:00,2006-08-13 00:00:00,ORF,Norfolk International,Northwest Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,60.56,Approved,60.56,Approve in Full,59.0,0.0
2005102094965,2005-10-14 00:00:00,2005-09-04 00:00:00,EWR,Newark International Airport,Air Canada,Property Damage,Checked Baggage,Luggage (all types including footlockers),390.0,Denied,0.0,Deny,40.0,390.0
0702510M,2003-02-05 00:00:00,2003-01-03 00:00:00,LAX,Los Angeles International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Other,186.74,Settled,93.37,Settle,33.0,93.37
2004060454709,2004-05-04 00:00:00,2004-03-25 00:00:00,SRQ,Sarasota Bradenton International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,99.95,Approved,99.95,Approve in Full,40.0,0.0
2007032322838,2007-03-21 00:00:00,2007-02-22 00:00:00,PHX,Phoenix Sky Harbor International,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,35.66,Approved,35.66,Approve in Full,27.0,0.0
2004060855104,2004-04-23 00:00:00,2004-02-24 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,1187.61,Settled,769.1,Settle,59.0,418.5099999999999
0923089M,2003-09-23 00:00:00,2003-08-22 00:00:00,HOU,William P. Hobby,Southwest Airlines,Property Damage,Checked Baggage,Other,128.0,Settled,120.0,Settle,32.0,8.0
2008093050611,2008-09-26 00:00:00,2008-09-02 00:00:00,OAK,Metropolitan Oakland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers),13.99,Denied,0.0,Deny,24.0,13.99
2005010572773,2004-12-10 00:00:00,2004-11-01 00:00:00,SNA,John Wayne,Aloha Airlines,Passenger Property Loss,Checked Baggage,Other,110.0,Denied,0.0,Deny,39.0,110.0
